code,name,credits,department
CBCO-XXXX,ELECTIVA CBU - COLOMBIA,2,Cbu
CBPC-XXXX,ELECTIVA CBU - PENSAMIENTO CIENTIFICO,2,Cbu
CBCA-XXXX,ELECTIVA CBU - CULTURA ARTES Y HUMANIDADES,2,Cbu
CBU,ELECTIVA CBU - LIBRE,2,Cbu
LENG-2999,REQUISITO LECTURA INGLES,0,Lenguas y Cultura
LENG-3999,REQUISITO DE IDIOMAS,0,Lenguas y Cultura
ERI,ELECTIVA REGULADA OTRA INGENIERIA,3,Electiva
EQBMF,ELECTIVA EN QUIMICA BIOLOGIA MATEMATICAS O FISICA,3,Electiva
ISIS-3XXX,ELECTIVA PROFESIONAL,3,Electiva
DISE-1231B,REIMAGINAR EL ESPACIO,3,Diseno
ISIS-1603B,LAS MIL CARAS DE INTERNET,3,Ingenieria de Sistemas y Computacion
ADMI-1101,FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (PARA ADMINISTRADORES) (Tipo O),3,Administracion
ADMI-1102,FUNDAMENTOS DE ADMINISTRACION Y GERENCIA (NO ADMINISTRADORES),3,Administracion
ADMI-1190,SERVICIOS ECOSISTEMICOS (Tipo I),3,Administracion
ADMI-1203,PLANEACION FINANCIERA,3,Administracion
ADMI-1401,TALLER DE HABILIDADES INFORMATICAS,1,Administracion
ADMI-1590,TALLER DE CREATIVIDAD,1,Administracion
ADMI-1602,TALLER DE AUTOCONOCIMIENTO,2,Administracion
ADMI-1603,COMPORTAMIENTO ORGANIZACIONAL,3,Administracion
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (Tipo E),3,Administracion
ADMI-2106,RESPONSABILIDAD SOCIAL (Tipo I),3,Administracion
ADMI-2107,GERENCIA DE RECURSOS HUMANOS,3,Administracion
ADMI-2204,DECISIONES DE INVERSION,3,Administracion
ADMI-2205,FINANZAS 3:ESTRATEGIA,3,Administracion
ADMI-2206,COMPORTAMIENTO DEL CONSUMIDOR,3,Administracion
ADMI-2207,COLOMBIA Y SUS INSTIT.(ADMON),3,Administracion
ADMI-2301,FUNDAMENTOS MERCADEO,3,Administracion
ADMI-2302,INVESTIGACION DE MERCADOS,3,Administracion
ADMI-2403,OPERACIONES Y LOGISTICA,3,Administracion
ADMI-2501,ANALISIS DEL ENTORNO COLOMBIANO,3,Administracion
ADMI-2556,HERRAMIENTAS PARA LA TOMA DE DECISIONES I,3,Administracion
ADMI-2557,HERRAMIENTAS PARA LA TOMA DE DECISIONES II,3,Administracion
ADMI-2605,ORGANIZACIONES,3,Administracion
ADMI-2801,LA GESTION DE LO PUBLICO,3,Administracion
ADMI-3107,CONSULTORIA (Tipo E),3,Administracion
ADMI-3109,PLANES DE NEGOCIOS,3,Administracion
ADMI-3110,EMPRENDIMIENTO E INNOVACION,3,Administracion
ADMI-3122,JUEGO GERENCIAL,3,Administracion
ADMI-3128,GESTION CULTURAL: NOCIONES BASICAS,3,Administracion
ADMI-3133,GERENCIA AMBIENTAL (Tipo I),3,Administracion
ADMI-3137,LIDERAZGO,3,Administracion
ADMI-3138,EMPRESAS DE FAMILIA: ¿EL CIELO O EL INFIERNO?,3,Administracion
ADMI-3142,CINE MEDIO AMBIENTE Y SOCIEDAD,3,Administracion
ADMI-3200,OPCION DE GRADO (ESTRATEGIA),3,Administracion
ADMI-3205,FINANZAS PERSONALES,3,Administracion
ADMI-3207,MERCADO DE CAPITALES,3,Administracion
ADMI-3210,MERCADOS DERIVADOS (Tipo I),3,Administracion
ADMI-3311,EMPRENDIMIENTO Y MERCADEO INTERNACIONAL,3,Administracion
ADMI-3336,MARKETING CULTURE AND THE ARTS,3,Administracion
ADMI-3341,BRAND MANAGEMENT (Tipo I),3,Administracion
ADMI-3405,SISTEMAS DE INFORMACION GERENCIAL (Tipo I),3,Administracion
ADMI-3406,MARKETING ANALYTICS,3,Administracion
ADMI-3431,MARKETING DIGITAL,3,Administracion
ADMI-3445,DE LOS DATOS A LA INFORMACION INTRODUCCION A PROGRAMACION,3,Administracion
ADMI-3502,ESTRATEGIA,3,Administracion
ADMI-3601,TALLER DE HABILIDADES GERENCIALES,3,Administracion
ADMI-3602,TECNICAS DE NEGOCIACION,3,Administracion
ADMI-3604,TALLER DE INNOVACION,3,Administracion
ADMI-3606,ESTRATEGIAS DE NEGOCIACION,3,Administracion
ADMI-3611,ALIMENTOS Y OPORTUNIDADES EMPRENDEDORAS,3,Administracion
ADMI-3615,MERCADEO DEPORTIVO,3,Administracion
ADMI-3701,NEGOCIOS INTERNACIONALES,3,Administracion
ADMI-3745,STRATEGIC MANAGEMENT OF TECHNOLOGICAL INNOVATION,3,Administracion
ADMI-3884,SOCIAL NETWORKS (INGLES) (Tipo I),3,Administracion
ADMI-3990,INSCRIPCION A GRADO,0,Administracion
ADMI-3991,PRACTICA EMPRESARIAL,6,Administracion
ANTR-1001,TALLER DE INDUCCION,0,Antropoligia
ANTR-1104,METODOS CUALITATIVOS DE INVESTIGACION,3,Antropoligia
ANTR-1106,PENSAMIENTO INDIGENA Y AFROCOLOMBIANO,3,Antropoligia
ANTR-1201,FUNDAMENTOS DE ARQUEOLOGIA,3,Antropoligia
ANTR-1501,INTRODUCCION A LA ANTROPOLOGIA,3,Antropoligia
ANTR-1601,FUNDAMENTOS DE ANTROPOLOGIA BIOLOGICA,3,Antropoligia
ANTR-1701,FUNDAMENTOS DE ANTROPOLOGIA LINGUISTICA,3,Antropoligia
ANTR-2001,ETNOLOGIA,3,Antropoligia
ANTR-2003,RELACIONES SOCIALES,3,Antropoligia
ANTR-2004,GENEALOGIAS DEL PENSAMIENTO ANTROPOLOGICO,3,Antropoligia
ANTR-2005,CONCEPTOS-PENSAMIENTO ANTROPOLOGICO,3,Antropoligia
ANTR-2006,DEBATES-PENSMIENTO ANTROPOLOGICO,3,Antropoligia
ANTR-2007,ETNOGRAFIA,3,Antropoligia
ANTR-2202,ARQUEOLOGIA DE COLOMBIA,3,Antropoligia
ANTR-3007,SEMILLERO DE INVESTIGACION DEL PATRIMONIO CULTURAL - OPCA,0,Antropoligia
ANTR-3011,SEMILLERO DE INVESTIGACION EN ESTUDIOS URBANOS,0,Antropoligia
ANTR-3184,TRABAJO DIRIGIDO EN ARQUEOLOGIA,3,Antropoligia
ANTR-3185,TRABAJO DIRIGIDO EN ANTROPOLOGIA SOCIAL,3,Antropoligia
ANTR-3187,TRABAJO DIRIGIDO EN ANTROPOLOGIA VISUAL,3,Antropoligia
ANTR-3188,TRABAJO DIRIGIDO EN ZOOARQUEOLOGIA,3,Antropoligia
ANTR-3189,TRABAJO DIRIGIDO EN ARQUEOBOTANICA,3,Antropoligia
ANTR-3190,TRABAJO DE OPCION EN ANTROPOLOGIA,3,Antropoligia
ANTR-3191,METODOLOGIA DE PRACTICA,3,Antropoligia
ANTR-3193,DISENO DE MONOGRAFIA,3,Antropoligia
ANTR-3194,MONOGRAFIA DE GRADO,6,Antropoligia
ANTR-3195,INVESTIGACION DIRIGIDA GRADO,6,Antropoligia
ANTR-3198,PASANTIA ESTUDIANTE EXTERNO-PREGRADO,0,Antropoligia
ANTR-3502,NATURALEZA Y SOCIEDAD,3,Antropoligia
ANTR-3600,OPCION GRADO MATERIAS MAESTRIA,0,Antropoligia
ANTR-3701,ANTROPOLOGIA DE LA IMAGEN,3,Antropoligia
ANTR-3702,REPRESENTACION EN ANTROPOLOGIA,3,Antropoligia
ANTR-3801,PRODUCCION HISTORICA DE LA DIFERENCIA EN AMERICA LATINA,3,Antropoligia
ANTR-3802,RECONSTRUCCION DEL TEJIDO DE PAZ,3,Antropoligia
ANTR-3990,INSCRIPCION A GRADO,0,Antropoligia
ANTR-3993,PRACTICA DE GRADO,6,Antropoligia
ANTR-4137,LECTURAS DIRIGIDAS 1,4,Antropoligia
ANTR-4138,LECTURAS DIRIGIDAS 2,4,Antropoligia
ANTR-4224,TRABAJO DE CAMPO,6,Antropoligia
ANTR-4225,TRABAJO DE GRADO,6,Antropoligia
ANTR-4990,INSCRIPCION A GRADO,0,Antropoligia
ANTR-6061,COLOQUIO DEL DOCTORADO,4,Antropoligia
ANTR-6062,SEMINARIO DISENO DE INVESTIGACION DOCTORAL,4,Antropoligia
ANTR-6063,INVESTIGACION DIRIGIDA 1,7,Antropoligia
ANTR-6064,INVESTIGACION DIRIGIDA 2,7,Antropoligia
ANTR-6065,PASANTIA DOCTORAL,6,Antropoligia
ANTR-6066,ASISTENCIA ACADEMICA DOCTORAL,6,Antropoligia
ANTR-6961,PROYECTO DIRIGIDO I,4,Antropoligia
ANTR-6962,PROYECTO DIRIGIDO II,8,Antropoligia
ANTR-6963,PROYECTO DIRIGIDO III,12,Antropoligia
ANTR-6970,EXAMEN DE CONOCIMIENTOS DOCTORALES,0,Antropoligia
ANTR-6971,PROYECTO DE TESIS DOCTORAL,0,Antropoligia
ANTR-6980,SEMINARIO DOCTORAL 1,8,Antropoligia
ANTR-6981,SEMINARIO DOCTORAL 2,8,Antropoligia
ANTR-6982,SEMINARIO DOCTORAL DISERTACION,8,Antropoligia
ANTR-6983,DESARROLLO TESIS DOCTORAL,0,Antropoligia
ANTR-6990,SUSTENTACION DE TESIS DOCTORAL,0,Antropoligia
ARQU-1010,PORTAFOLIO REQUISITO DE GRADO,0,Arquitectura
ARQU-1020,MONOGRAFIA OPCION HISTORIA DEL ARTE Y ARQUITECTURA,3,Arquitectura
ARQU-1021,MONOGRAFIA OPCION ARQUITECTURA Y CIUDAD,3,Arquitectura
ARQU-1111,TALLER DE COMPOSICION 1,3,Arquitectura
ARQU-1121,TALLER DE COMPOSICION 2,3,Arquitectura
ARQU-1201,TALLER DE HISTORIA 1,3,Arquitectura
ARQU-1202,TALLER DE HISTORIA 2,3,Arquitectura
ARQU-1301,TALLER TECNICO 1,3,Arquitectura
ARQU-1302,TALLER TECNICO 2,3,Arquitectura
ARQU-1410,TALLER CIUDAD 1,3,Arquitectura
ARQU-1420,TALLER CIUDAD 2,3,Arquitectura
ARQU-1502,VISUALIZACION Y SIMULACION PARA ARQUITECTURA,3,Arquitectura
ARQU-1503,DIBUJO ARQUITECTONICO ANALOGO,3,Arquitectura
ARQU-1504,DIBUJO ARQUITECTONICO DIGITAL,3,Arquitectura
ARQU-1505,HERRAMIENTAS BIM PARA ARQUITECTOS: DEL CAD AL BIM,3,Arquitectura
ARQU-1552,HERRAMIENTAS DIGITALES,3,Arquitectura
ARQU-2101,PROYECTO HABITAR,5,Arquitectura
ARQU-2102,PROYECTO TECTONICA,5,Arquitectura
ARQU-2103,PROYECTO LUGAR,5,Arquitectura
ARQU-2201,ARQUETIPOS EN ARQUITECTURA,3,Arquitectura
ARQU-2202,ARQUITECTURA CLASICA,3,Arquitectura
ARQU-2203,ARQUITECTURA MODERNA (Tipo E),3,Arquitectura
ARQU-2310,SISTEMAS DE SOPORTE,3,Arquitectura
ARQU-2320,SISTEMAS DE HABITABILIDAD,3,Arquitectura
ARQU-2330,SISTEMAS DE CONSTRUCCION Y ESTIMACION,3,Arquitectura
ARQU-2410,PAISAJE URBANO,3,Arquitectura
ARQU-2420,PROYECTO URBANO,3,Arquitectura
ARQU-2430,TEORIAS URBANAS,3,Arquitectura
ARQU-3163,SEMINARIO BOGOTA CIUDAD ABIERTA,3,Arquitectura
ARQU-3168,GESTION Y DESARROLLO DE PROYECTOS DE ARQUITECTURA BASADOS EN METODOLOGIA BIM,3,Arquitectura
ARQU-3170,INTRODUCCION ALGORITMOS EN ARQUITECTURA,3,Arquitectura
ARQU-3252,SUIZA: LABORATORIO DE ENCUENTRO NORTE/SUR. EL CASO DE PETER ZUMTHOR,3,Arquitectura
ARQU-3325,SEMINARIO DE ESTRUCTURAS EN MADERA,3,Arquitectura
ARQU-3351,ARQUITECTURA EN TIERRA CRUDA,3,Arquitectura
ARQU-3353,LABORATORIO DE ELEMENTOS NATURALES Y FORMA ESTRUCTURAL,3,Arquitectura
ARQU-3470,SIG+MAPPING CIUDAD-MODELACION,3,Arquitectura
ARQU-3858,PROY UI INTERDISC COLOMBIA,5,Arquitectura
ARQU-3859,ANALISIS UI INTERDISC COLOMBIA,3,Arquitectura
ARQU-3860,TEORIA UI INTERDISC COLOMBIA,3,Arquitectura
ARQU-3861,PROYECTO UI ARQUITECTURA DEL PAISAJE. VACIOS METROPOLITANOS,5,Arquitectura
ARQU-3862,ANALISIS UI ARQUITECTURA DEL PAISAJE. LABORATORIO DE REPRESENTACION DEL PAISAJE,3,Arquitectura
ARQU-3863,TEORIA UI ARQUITECTURA DEL PAISAJE,3,Arquitectura
ARQU-3864,PROYECTO UNIDAD INTERMEDIA LABORATORIO DE COMPOSICION ARQUITECTONICA,5,Arquitectura
ARQU-3865,ANALISIS UNIDAD INTERMEDIA LABORATORIO DE COMPOSICION ARQUITECTONICA,3,Arquitectura
ARQU-3866,TEORIA UNIDAD INTERMEDIA LABORATORIO DE COMPOSICION ARQUITECTONICA,3,Arquitectura
ARQU-3867,PROYECTO UNIDAD INTERMEDIA MATERIALIDAD Y DISENO,5,Arquitectura
ARQU-3868,ANALISIS UNIDAD INTERMEDIA MATERIALIDAD Y DISENO,3,Arquitectura
ARQU-3869,TEORIA UNIDAD INTERMEDIA MATERIALIDAD Y DISENO,3,Arquitectura
ARQU-3870,PROYECTO UI INNOVACION Y VIVIENDA,5,Arquitectura
ARQU-3871,ANALISIS UI INNOVACION Y VIVIENDA,3,Arquitectura
ARQU-3872,TEORIA UI INNOVACION Y VIVIENDA,3,Arquitectura
ARQU-3876,PROYECTO UI ARQUITECTURA Y VIAJE,5,Arquitectura
ARQU-3877,ANALISIS UI ARQUITECTURA Y VIAJE,3,Arquitectura
ARQU-3878,TEORIA UI ARQUITECTURA Y VIAJE,3,Arquitectura
ARQU-3879,PROYECTO UI FORMA Y APRENDIZAJE,5,Arquitectura
ARQU-3880,ANALISIS UI FORMA Y APRENDIZAJE,3,Arquitectura
ARQU-3881,TEORIA UI FORMA Y APRENDIZAJE,3,Arquitectura
ARQU-3910,PROYECTO UNIDAD AVANZADA GRP 1,5,Arquitectura
ARQU-3911,PROYECTO UNIDAD AVANZADA GRP2,5,Arquitectura
ARQU-3912,PROYECTO UNIDAD AVANZADA GRUPO 3,5,Arquitectura
ARQU-3913,PROYECTO UNIDAD AVANZADA GRP4,5,Arquitectura
ARQU-3914,PROYECTO UNIDAD AVANZADA GRP5,5,Arquitectura
ARQU-3920,TEORIA UNIDAD AVANZADA,3,Arquitectura
ARQU-3930,ANALISIS UNIDAD AVANZADA GRP1,3,Arquitectura
ARQU-3931,ANALISIS UNIDAD AVANZADA GRP2,3,Arquitectura
ARQU-3932,ANALISIS UNIDAD AVANZADA GRUPO 3,3,Arquitectura
ARQU-3933,ANALISIS UNIDAD AVANZADA GRP4,3,Arquitectura
ARQU-3934,ANALISIS UNIDAD AVANZADA GRP5,3,Arquitectura
ARQU-3990,INSCRIPCION A GRADO,0,Arquitectura
ARQU-3991,PRACTICA INSTITUCIONAL TIEMPO COMPLETO,6,Arquitectura
ARQU-3992,PRACTICA INSTITUCIONAL TIEMPO PARCIAL,3,Arquitectura
ARQU-4102,ANALISIS DE CIUDAD Y ARQUITECTURA,4,Arquitectura
ARQU-4105,TEORIA,4,Arquitectura
ARQU-4106,TALLER INTENSIVO DE ARQUITECTURA 1,2,Arquitectura
ARQU-4107,TALLER INTENSIVO DE ARQUITECTURA 2,2,Arquitectura
ARQU-4201,LABORATORIO 1,4,Arquitectura
ARQU-4204,PASANTIA DE INVESTIGACION,4,Arquitectura
ARQU-4301,TESIS 1,6,Arquitectura
ARQU-4302,TESIS 2,6,Arquitectura
ARQU-4303,PROYECTO DE GRADO,4,Arquitectura
ARQU-4308,INTERCAMBIO MARQ,2,Arquitectura
ARTE-1000,INDUCCION TALLERES Y LAB.,0,Arte
ARTE-1001,INDUCCION EQUIPOS AUDIOVISUAL,0,Arte
ARTE-1002,INDUCCION AUDIOVISUALES AVANZADO,0,Arte
ARTE-1103,CERAMICA TORNO,3,Arte
ARTE-1104,CERAMICA 1,3,Arte
ARTE-1105,FOTO BASICA 1,3,Arte
ARTE-1115,TALLER DE ILUMINACION,3,Arte
ARTE-1116,TALLER BASICO 1,3,Arte
ARTE-1117,TALLER BASICO 2,3,Arte
ARTE-1118,FOTO BASICA 2 :DIGITAL,3,Arte
ARTE-1119,DIBUJO CIENTIFICO BASICO,3,Arte
ARTE-1126,ACABADOS CERAMICOS,3,Arte
ARTE-1213,TALLER DEL TIEMPO,3,Arte
ARTE-1215,TALLER EXPRESION EXPERIMENTAL,3,Arte
ARTE-1221,NARRATIVA AUDIOVISUAL,3,Arte
ARTE-1222,ARTE DIGITAL,3,Arte
ARTE-1230,CINE COLOMBIANO,3,Arte
ARTE-1407,ARTISTA OBRA ESPACIO,3,Arte
ARTE-2100,DIBUJO DEL CUERPO,3,Arte
ARTE-2101,FUNDAMENTOS DE PINTURA,3,Arte
ARTE-2106,DIBUJO DEL CUERPO-ARQUITECTURA,3,Arte
ARTE-2107,DIBUJO CONSTRUCCION ESPACIAL - ARQUITECTURA,3,Arte
ARTE-2108,FUNDAMENTOS DE DIBUJO,3,Arte
ARTE-2109,FUNDAMENTOS DE ESCULTURA,3,Arte
ARTE-2110,DIBUJO Y OBJETO,3,Arte
ARTE-2111,PINTURA Y CUERPO,3,Arte
ARTE-2112,PINTURA Y OBJETO,3,Arte
ARTE-2113,PINTURA Y ESPACIO,3,Arte
ARTE-2115,ESCULTURA Y ESPACIO PUBLICO,3,Arte
ARTE-2116,GRABADO EN METAL,3,Arte
ARTE-2119,DIBUJO Y ESPACIO,3,Arte
ARTE-2123,FOTO EXPERIMENTAL,3,Arte
ARTE-2128,LITOGRAFIA,3,Arte
ARTE-2129,GRABADO EN RELIEVE,3,Arte
ARTE-2203,VIDEO EXPERIMENTAL,3,Arte
ARTE-2205,COMPOSICION EN MOVIMIENTO,3,Arte
ARTE-2206,ARTE SCRIPTUM,3,Arte
ARTE-2207,ARTE SONORO,3,Arte
ARTE-2408,PENSAR EL MUSEO,3,Arte
ARTE-2417,MERCADOS DEL ARTE,3,Arte
ARTE-2446,ACUARELA,3,Arte
ARTE-2456,ARTE Y SIGNIFICADO,3,Arte
ARTE-2461,TALLER DE ARTE Y PATRIMONIO,3,Arte
ARTE-3100,DIBUJO EXPERIMENTAL,3,Arte
ARTE-3108,INSTALACION,3,Arte
ARTE-3113,LIBRO ARTE,3,Arte
ARTE-3114,PINTURA EXPERIMENTAL,3,Arte
ARTE-3115,TALLER AVANZADO ARTES PLASTICAS,3,Arte
ARTE-3117,FOTO PAISAJE,3,Arte
ARTE-3122,TALLER PROFUNDIZACION EN GRAFICA,3,Arte
ARTE-3203,NARRATIVA NO LINEAL,3,Arte
ARTE-3205,ANIMACION,3,Arte
ARTE-3210,TALLER DE GUION,3,Arte
ARTE-3213,SONIDO Y ACCIONES,3,Arte
ARTE-3216,REDES Y CONTEXTOS,3,Arte
ARTE-3218,INTERACTIVIDAD Y OBJETOS AUTONOMOS,3,Arte
ARTE-3220,OBRA EN PROCESO,3,Arte
ARTE-3401,CURADURIA Y EVENTOS,3,Arte
ARTE-3424,ARTE Y CARCELES II,3,Arte
ARTE-3430,TALLER ARTE Y ACTIVISMO,3,Arte
ARTE-3602,ANTEPROYECTO NUEVO,3,Arte
ARTE-3603,PROYECTO NUEVO PENSUM,6,Arte
ARTE-3990,INSCRIPCION A GRADO,0,Arte
ARTE-3992,PRACTICA PROFESIONAL - 3,3,Arte
ARTE-3994,PRACTICA ACADEMICA OBLIGATORIA,3,Arte
ARTE-3995,PRACTICA DE GRADO PROYECTOS,6,Arte
ARTE-3996,PRACTICA EN PROYECTOS,3,Arte
BIOL-0000,INDUCCION,1,Biologia
BIOL-1300,BIOL. ORGANISMOS-TEO,3,Biologia
BIOL-1301,BIOLOGIA DE ORGANISMOS-LABORATORIO,1,Biologia
BIOL-1303,MONOGRAFIA ESTUD. AMBIENTALES,3,Biologia
BIOL-1312,BIOLOGIA PARA PSICOLOGIA-TEORIA,3,Biologia
BIOL-1313,BIOLOGIA PARA PSICOLOGIA-LABORATORIO,0,Biologia
BIOL-1327,ECOLOGIA: PRINCIPIOS Y APLICACIONES,3,Biologia
BIOL-2200,GENETICA-TEORIA,3,Biologia
BIOL-2201,GENETICA-LABORATORIO,1,Biologia
BIOL-2202,EVOLUCION-TEORIA,3,Biologia
BIOL-2203,EVOLUCION-LABORATORIO,1,Biologia
BIOL-2302,INVERTEBRADOS-TEORIA,3,Biologia
BIOL-2303,INVERTEBRADOS-LABORATORIO,1,Biologia
BIOL-2304,BOTANICA-TEORIA,3,Biologia
BIOL-2305,BOTANICA-LABORATORIO,1,Biologia
BIOL-2308,ECOLOGIA-TEORIA,3,Biologia
BIOL-2309,ECOLOGIA-LABORATORIO,1,Biologia
BIOL-3300,FISIOLOGIA ANIMAL-TEORIA,3,Biologia
BIOL-3301,FISIOLOGIA ANIMAL-LABORATORIO,1,Biologia
BIOL-3304,BIOLOGIA DEL DESARROLLO-TEORIA,3,Biologia
BIOL-3305,BIOLOGIA DEL DESARROLLO-LABORATORIO,1,Biologia
BIOL-3308,BIOLOGIA DE MAMIFEROS ACUATICOS,3,Biologia
BIOL-3309,BIOLOGIA DE MAMIFEROS ACUATICOS LABORATORIO,1,Biologia
BIOL-3324,BIOLOGIA DE LA CONSERVACION,3,Biologia
BIOL-3325,BIOLOGIA DE LA CONSERVACION-LABORATORIO,1,Biologia
BIOL-3330,ECOLOGIA SENSORIAL,3,Biologia
BIOL-3339,ECOLOGIA SENSORIAL-LAB.,1,Biologia
BIOL-3346,LIMNOLOGIA APLICADA,3,Biologia
BIOL-3347,BIOLOGIA SINTETICA,3,Biologia
BIOL-3348,MASTOZOOLOGIA,3,Biologia
BIOL-3349,BIOLOGIA SINTETICA - LABORATORIO,1,Biologia
BIOL-3906,INSCRIPCION A PROYECTO DE GRADO,1,Biologia
BIOL-3907,TRABAJO DE GRADO MONOGRAFIA O PRACTICA DE GRADO,3,Biologia
BIOL-3911,PRACTICA DE GRADO,6,Biologia
BIOL-3912,COLECCIONES BIOLOGICAS,2,Biologia
BIOL-3913,COLECCIONES BIOLOGICAS - LABORATORIO,0,Biologia
BIOL-3991,PRACTICA PROFESIONAL,6,Biologia
BIOL-3992,PRACTICA PROFESIONAL,3,Biologia
BIOL-3995,PROFUNDIZACION EN INVESTIGACION,0,Biologia
CBCO-1003,VIDA CAMPESINA EN COLOMBIA,2,CBU Area Colombia
CBCO-1043,CIUDAD PODER Y DESARROLLO (Tipo E),2,CBU Area Colombia
CBCO-1045,COLOMBIA PAIS DE REGIONES DIVERSAS Y MULTIPLES OPORTUNIDADES TERRITORIALES,2,CBU Area Colombia
CBCO-1113,ARTE EN COLOMBIA,2,CBU Area Colombia
CBCO-1135,AGUA Y AMBIENTE EN COLOMBIA,2,CBU Area Colombia
CBCO-1140,MEDIOS Y MEMORIA HISTORICA,2,CBU Area Colombia
CBCO-1179,TRANSPORTE URBANO SOSTENIBLE (Tipo E) (Tipo O),2,CBU Area Colombia
CBCA-1030,ARTE EN LA ERA DE SU GLOBALIZACION,2,CBU Culturas Artes y Humanidades
CBCA-1061,HISTORIA DEL TRAJE EN OCCIDENTE,2,CBU Culturas Artes y Humanidades
CBCA-1062,EL COLOR EN TODAS SUS DIMENSIONES,2,CBU Culturas Artes y Humanidades
CBCA-1063,"RE-IMAGINAR EL ESPACIO ""UNA VENTANA AL FUTURO""",2,CBU Culturas Artes y Humanidades
CBCA-1109,HISTORIA DE LOS ESTADOS UNIDOS,2,CBU Culturas Artes y Humanidades
CBCA-1114,HISTORIA(S) DEL ARTE,2,CBU Culturas Artes y Humanidades
CBCA-1124,MONSTRUOS Y LITERATURA,2,CBU Culturas Artes y Humanidades
CBCA-1128,TEATRO: CONFLICTO SOCIAL GUERRA Y RECONCILIACION,2,CBU Culturas Artes y Humanidades
CBCA-1131,LO TRAGICO Y LO COMICO,2,CBU Culturas Artes y Humanidades
CBCA-1141,SEXO CULTURA Y SOCIEDAD,2,CBU Culturas Artes y Humanidades
CBCA-1142,THE BIBLE AND SOCIETY (Tipo I),2,CBU Culturas Artes y Humanidades
CBCA-1143,SUPLICIOS Y PENAS DE MUERTE,2,CBU Culturas Artes y Humanidades
CBCA-1145,CINE ITALIANO: UN EJERCICIO DE VISION OBSERVACION Y ESCRITURA (Tipo E),2,CBU Culturas Artes y Humanidades
CBCA-1146,CINE ASIATICO: IDEOLOGIA Y REPRESENTACION (Tipo E),2,CBU Culturas Artes y Humanidades
CBPC-1026,ARTE Y CIENCIAS,2,CBU Pensamiento Cientifico
CBPC-1046,VIOLENCIA Y DESARROLLO EN EL MUNDO CONTEMPORANEO,2,CBU Pensamiento Cientifico
CBPC-1052,PRINCIPIOS CIENTIFICOS DE LA COCINA MOLECULAR,2,CBU Pensamiento Cientifico
CBPC-1053,DESCIFRANDO EL GENOMA HUMANO (Tipo E),2,CBU Pensamiento Cientifico
CBPC-1054,INSECTOS Y CIVILIZACION,2,CBU Pensamiento Cientifico
CBPC-1068,EDUCACION Y CIENCIA (Tipo E),2,CBU Pensamiento Cientifico
CBPC-1095,ASTRONOMIA GALACTICA,2,CBU Pensamiento Cientifico
CBPC-1099,NANOTECNOLOGIA (Tipo E),2,CBU Pensamiento Cientifico
CBPC-1134,EL HOMBRE ARTIFICIAL,2,CBU Pensamiento Cientifico
CBPC-1137,VIDEOJUEGOS Y CULTURA (Tipo E),2,CBU Pensamiento Cientifico
CBPC-1147,MATEMATICAS Y LA CIVILIZACION DE OCCIDENTE,2,CBU Pensamiento Cientifico
CBPC-1150,COMPORTAMIENTO Y CEREBRO HUMANO (Tipo E),2,CBU Pensamiento Cientifico
CBPC-1175,CREENCIA CIENCIA Y RELIGION,2,CBU Pensamiento Cientifico
CPOL-1000,INTRODUCCION A LA CIENCIA POLITICA,3,Ciencia Politica
CPOL-1003,TALLER DE INDUCCION,0,Ciencia Politica
CPOL-1100,INTRODUCCION A LA POLITICA COMPARADA (Tipo E),3,Ciencia Politica
CPOL-1201,INTRODUCCION A LOS ESTUDIOS INTERNACIONAL,3,Ciencia Politica
CPOL-1300,INTRODUCCION A LA POLITICA COLOMBIANA,3,Ciencia Politica
CPOL-1400,INTRODUCCION A LA TEORIA POLITICA,3,Ciencia Politica
CPOL-1500,FUNDAMENTOS DE METODOLOGIA,3,Ciencia Politica
CPOL-2104,POLITICA LATINOAMERICANA COMPARADA,3,Ciencia Politica
CPOL-2126,DEMOCRACIA: EVOLUCION DILEMAS Y DEBATES,3,Ciencia Politica
CPOL-2142,EL PELIGRO DE LA DEMOCRACIA O LA DEMOCRACIA EN PELIGRO. PARTICIPACION POLITICA DIRECTA EN COLOMBIA,3,Ciencia Politica
CPOL-2145,CORTES POLITICA PERSPECT COMP (Tipo E),3,Ciencia Politica
CPOL-2224,POLITICA EXTERIOR DE EEUU,3,Ciencia Politica
CPOL-2255,INTERNATIONAL DEVELOPMENT (Tipo I),3,Ciencia Politica
CPOL-2256,SEGURIDAD EN AMERICA LATINA Y EL CARIBE,3,Ciencia Politica
CPOL-2258,REDEFINICION DEL ORDEN MUNDIAL,3,Ciencia Politica
CPOL-2324,CLIENTELISMO Y PODER (Tipo E),3,Ciencia Politica
CPOL-2334,GOBIERNO Y DESCENTRALIZACION EN COLOMBIA,3,Ciencia Politica
CPOL-2335,ESTADO NACION Y REGIMEN COL,3,Ciencia Politica
CPOL-2343,CINE MEMORIA Y CONFLICTO ARMADO EN COLOMBIA,3,Ciencia Politica
CPOL-2401,TEORIAS DEL ESTADO,3,Ciencia Politica
CPOL-2410,JUSTICIA TRANSICIONAL Y MEMORIA,3,Ciencia Politica
CPOL-2424,TEORIA POLITICA MARXISTA Y POSTMARXISTA,3,Ciencia Politica
